user_id,dist_channel,BaseStation,LaunchButton,StatusIndicatorSm,StatusIndicatorLg,StatusIndicatorMd,Dashboard,Alarm,DashboardMonitor,SignalAmplifier,SpyCamera,Remote,CouponCode1,CouponCode2,CouponCode3
225218577,Retail,0,0,0,0,0,1,0,0,0,0,0,0,0,0
225219083,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
225220095,"Holographic Commerce",0,0,4,0,0,0,0,0,0,0,0,0,0,0
225221613,"Holographic Commerce",0,1,1,1,0,0,0,0,0,0,0,0,0,0
225222119,"Dist Partners",0,0,2,0,0,0,0,0,1,0,0,0,0,0
225222119,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
225222625,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225222625,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225224649,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225226673,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225227179,"Holographic Commerce",0,1,1,0,0,0,1,0,0,0,0,0,0,0
225227685,"Dist Partners",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225227685,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225228191,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225228697,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
225229203,"Holographic Commerce",0,0,1,0,2,0,0,0,0,0,0,0,0,0
225229203,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225229709,"Holographic Commerce",0,0,0,2,0,0,0,0,0,0,0,0,0,0
225230215,"Holographic Commerce",0,1,2,0,0,0,1,0,1,0,0,0,0,0
225231227,"Dist Partners",0,0,1,1,1,1,0,0,0,0,0,0,0,0
225232239,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225232239,"Holographic Commerce",0,0,1,0,0,0,0,1,0,1,0,0,0,0
225232745,"Holographic Commerce",0,0,0,1,1,0,0,0,1,0,0,0,0,0
225233251,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225233757,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225233757,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225234769,"Dist Partners",0,0,2,0,0,0,0,0,0,0,0,0,0,0
225234769,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225234769,Retail,0,0,0,0,0,0,0,0,1,0,0,0,0,0
225235781,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225236287,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225236793,"Holographic Commerce",0,1,0,0,0,2,0,0,0,0,0,0,0,0
225237805,"Holographic Commerce",0,0,0,1,1,0,0,0,0,0,0,0,0,0
225238311,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225238817,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
225239323,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225239829,"Holographic Commerce",0,0,1,0,0,0,0,0,0,1,0,0,0,0
225240335,"Holographic Commerce",0,0,0,0,0,0,0,0,1,1,0,0,0,0
225240841,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
225241853,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225242359,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225242359,"Holographic Commerce",0,0,0,0,0,0,0,2,0,0,0,0,0,0
225243371,"Holographic Commerce",0,1,0,0,0,0,0,1,0,1,0,0,0,0
225243877,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225243877,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225245901,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225246407,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225246407,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225247419,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225247419,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225247925,"Dist Partners",0,0,0,0,1,0,0,0,1,0,0,0,0,0
225248937,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225248937,Retail,0,1,0,0,0,0,0,0,0,0,0,0,0,0
225250961,"Dist Partners",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225250961,"Holographic Commerce",0,1,0,0,0,0,0,0,1,0,0,0,0,0
225251467,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225251973,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
225252479,"Holographic Commerce",0,1,2,0,0,0,1,0,1,0,0,0,0,0
225252985,"Holographic Commerce",0,0,1,0,1,0,0,0,0,0,0,0,0,0
225252985,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225253491,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225253997,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225254503,"Holographic Commerce",0,1,2,0,0,0,1,0,1,0,0,0,0,0
225255009,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225256021,"Dist Partners",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225256021,"Holographic Commerce",0,0,1,1,0,0,0,0,1,0,0,0,0,0
225256527,"Holographic Commerce",0,0,0,0,1,1,0,0,0,0,0,0,0,0
225257033,"Dist Partners",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225257033,"Holographic Commerce",0,1,0,0,1,0,0,0,0,1,0,0,0,0
225258045,"Holographic Commerce",0,1,0,5,0,0,0,0,0,0,0,0,0,0
225258551,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225259057,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225259563,"Holographic Commerce",0,1,4,0,1,0,0,0,0,1,0,0,0,0
225260069,"Holographic Commerce",0,1,1,0,2,0,1,0,0,0,0,0,0,0
225260575,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225261081,"Holographic Commerce",0,0,1,1,0,0,0,0,0,0,0,0,0,0
225262599,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225263105,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225263611,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225264117,"Holographic Commerce",0,1,2,0,0,0,0,0,0,0,0,0,0,0
225264623,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225265129,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225265635,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225266141,"Holographic Commerce",0,0,0,1,1,0,0,0,0,0,0,0,0,0
225266141,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225266647,"Holographic Commerce",0,0,1,0,0,0,0,0,1,0,0,0,0,0
225266647,Online,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225267153,Online,0,0,0,1,0,0,0,0,0,0,0,0,0,1
225267659,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225268671,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225269177,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225269177,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225269683,"Holographic Commerce",0,1,2,0,1,0,1,0,1,0,0,0,0,0
225269683,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225270189,"Holographic Commerce",0,0,0,0,0,0,0,1,0,0,0,0,0,0
225271201,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
225272213,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225272213,Online,0,0,0,0,0,0,0,0,1,0,0,0,0,0
225272213,Retail,0,1,1,0,0,0,0,0,0,0,0,0,0,0
225272719,"Holographic Commerce",0,0,0,0,0,1,0,1,1,0,0,0,0,0
225273731,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225274743,"Holographic Commerce",0,0,3,1,2,0,0,0,0,0,0,0,0,0
225275755,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
225276767,"Holographic Commerce",0,1,2,1,0,0,0,0,0,0,0,0,0,0
225277273,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225277273,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225277779,"Holographic Commerce",0,3,0,0,0,0,0,0,0,0,0,0,0,0
225278285,"Holographic Commerce",0,3,0,0,0,1,3,0,0,0,0,0,0,0
225278285,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225278791,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
225279297,"Holographic Commerce",0,0,0,0,0,0,1,0,1,0,0,0,0,0
225279803,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225280309,"Holographic Commerce",0,0,3,0,0,0,0,0,0,0,0,0,0,0
225280815,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225281827,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225282333,"Dist Partners",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225282839,"Holographic Commerce",0,0,0,0,1,0,0,0,1,0,0,0,0,0
225283345,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225283851,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225284357,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225285369,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225286381,"Holographic Commerce",0,0,1,1,0,0,0,0,0,0,0,0,0,0
225287393,"Dist Partners",0,0,3,0,0,0,0,0,0,0,0,0,0,0
225287393,"Holographic Commerce",0,1,9,0,0,0,1,0,0,0,0,0,0,0
225287393,Retail,0,1,0,0,0,0,0,0,0,0,0,0,0,0
225287899,"Holographic Commerce",0,1,5,0,0,0,0,0,0,0,0,0,0,0
225288911,"Holographic Commerce",0,0,1,2,0,0,1,0,0,0,0,0,0,0
225289417,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
225289417,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225290429,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225290935,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225291947,"Holographic Commerce",0,1,2,0,0,0,1,0,1,0,0,0,0,0
225292453,"Holographic Commerce",0,0,1,0,1,0,0,0,0,0,0,0,0,0
225292959,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
225293465,"Holographic Commerce",0,1,2,0,0,0,1,0,0,0,0,0,0,0
225293465,Retail,0,0,0,1,1,0,0,0,1,0,0,0,0,0
225293971,"Holographic Commerce",0,1,0,0,0,0,0,0,1,0,0,0,0,0
225294477,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225294983,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225295489,"Holographic Commerce",0,0,2,0,1,0,0,0,0,0,0,0,0,0
225295995,"Holographic Commerce",0,0,0,0,0,0,1,0,0,0,0,0,0,0
225296501,"Holographic Commerce",0,0,1,1,1,0,0,0,0,0,0,0,0,0
225297007,"Holographic Commerce",0,0,0,4,0,1,0,0,1,0,0,0,0,0
225297513,"Holographic Commerce",0,1,1,0,1,0,0,0,0,0,0,0,0,0
225297513,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225298019,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225298525,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225299031,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225300043,"Holographic Commerce",0,1,4,0,1,0,1,0,1,0,0,0,0,0
225300549,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225301055,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225302067,"Holographic Commerce",0,0,2,0,1,0,0,0,0,0,0,0,0,0
225302067,Retail,0,0,0,0,0,1,0,0,0,0,0,0,0,0
225302573,"Holographic Commerce",0,1,3,0,0,0,0,0,0,0,0,0,0,0
225302573,Retail,0,0,2,0,0,0,0,0,0,0,0,0,0,0
225303079,"Holographic Commerce",0,1,2,0,0,0,1,0,1,0,0,0,0,0
225304091,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225305103,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225306115,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225306621,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225307633,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225308139,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225308139,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225308645,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225309657,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225310163,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225310669,"Holographic Commerce",0,1,2,0,2,0,1,0,1,0,0,0,0,0
225312693,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225313199,"Holographic Commerce",0,0,1,0,1,1,0,0,0,0,0,0,0,0
225314211,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225315223,"Holographic Commerce",0,1,3,0,0,0,0,0,1,1,0,0,0,0
225315729,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225316741,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225317753,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225318765,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225319271,"Holographic Commerce",0,2,0,0,0,6,0,0,0,0,0,0,0,0
225319777,"Holographic Commerce",0,1,0,0,2,0,1,0,0,0,0,0,0,0
225320283,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225320789,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225320789,Retail,0,0,0,1,0,1,0,0,0,0,0,0,0,0
225321295,"Holographic Commerce",0,0,2,0,0,0,0,0,1,0,0,0,0,0
225322307,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225324837,"Holographic Commerce",0,0,0,0,0,1,0,2,0,0,0,0,0,0
225325343,"Holographic Commerce",0,0,0,0,0,1,0,1,0,0,0,0,0,0
225325849,"Holographic Commerce",0,0,1,0,0,0,0,0,0,1,0,0,0,0
225326355,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225326355,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225327367,Online,0,0,3,0,0,0,0,0,0,0,0,0,1,2
225327873,"Holographic Commerce",0,0,0,0,0,0,0,1,0,0,0,0,0,0
225328379,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225328885,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
225329391,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225329897,"Holographic Commerce",0,0,0,0,2,0,0,0,0,0,0,0,0,0
225329897,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225330403,Online,0,0,2,1,0,0,0,0,0,0,0,0,1,2
225331921,"Holographic Commerce",0,0,0,0,0,0,0,2,0,0,0,0,0,0
225332427,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225332427,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225332933,"Holographic Commerce",0,1,1,0,0,0,1,0,0,0,0,0,0,0
225333945,"Holographic Commerce",0,1,1,0,1,0,0,0,0,0,0,0,0,0
225334451,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225334451,"Holographic Commerce",0,0,0,0,0,2,0,0,0,0,0,0,0,0
225334957,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,1,0
225334957,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225335463,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225335969,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225335969,Other,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225336475,Other,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225336981,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225337487,"Holographic Commerce",0,1,1,0,2,0,0,0,0,0,0,0,0,0
225339005,"Holographic Commerce",0,1,0,1,0,0,1,0,1,0,0,0,0,0
225340017,"Dist Partners",0,0,2,1,0,0,0,0,0,0,0,0,0,0
225340523,"Holographic Commerce",0,0,0,0,0,2,0,0,0,0,0,0,0,0
225341535,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225342041,Retail,0,1,0,0,0,0,0,0,0,0,0,0,0,0
225342547,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225343559,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225344571,"Dist Partners",0,0,0,0,0,0,0,1,0,0,0,0,0,0
225344571,"Holographic Commerce",0,1,1,0,0,0,1,0,0,0,0,0,0,0
225345583,"Holographic Commerce",0,0,0,2,0,0,0,0,0,0,0,0,0,0
225346089,"Holographic Commerce",0,0,2,0,0,0,0,0,1,0,0,0,0,0
225347101,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225347607,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
225348619,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225348619,"Holographic Commerce",0,0,0,0,0,0,0,0,1,0,0,0,0,0
225349125,"Holographic Commerce",0,0,2,0,0,0,0,0,1,0,0,0,0,0
225350137,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225350643,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
225351149,Other,0,0,1,0,1,0,0,0,0,0,0,0,2,0
225351655,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225352667,Online,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225353679,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225354185,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225355197,"Holographic Commerce",0,0,1,1,0,0,0,0,0,0,0,0,0,0
225355197,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225355703,Retail,0,0,0,0,0,1,0,0,0,0,0,0,0,0
225357221,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225357221,Retail,0,0,2,0,0,0,0,0,0,0,0,0,0,0
225357727,"Holographic Commerce",0,1,0,0,0,0,1,0,0,0,0,0,0,0
225359245,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225359751,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225360763,"Dist Partners",0,0,0,3,0,0,0,0,0,0,0,0,0,0
225360763,"Holographic Commerce",0,1,2,0,0,0,0,0,0,0,0,0,0,0
225361269,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225361269,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225361775,"Holographic Commerce",0,1,2,0,0,1,1,0,1,0,0,0,0,0
225362281,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225363293,"Holographic Commerce",0,0,1,0,2,0,0,0,0,0,0,0,0,0
225363293,Retail,0,1,2,0,0,0,1,0,1,0,0,0,0,0
225363799,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225364305,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
225365823,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225366329,"Holographic Commerce",0,0,1,1,1,0,0,0,0,0,0,0,0,0
225366835,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225367341,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225367847,"Holographic Commerce",0,1,0,0,1,0,0,0,0,0,0,0,0,0
225368353,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225368859,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225369365,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
225369871,"Holographic Commerce",0,1,0,0,2,0,1,0,1,0,0,0,0,0
225369871,Online,0,0,1,0,0,1,0,0,0,0,0,0,0,0
225369871,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225370883,"Holographic Commerce",0,1,2,0,0,0,1,0,0,0,0,0,0,0
225373413,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225373919,"Holographic Commerce",0,0,0,0,0,3,0,0,0,0,0,0,0,0
225374425,"Dist Partners",0,0,0,0,0,0,0,1,0,0,0,0,0,0
225374425,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
225374425,Online,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225374931,"Holographic Commerce",0,2,0,1,0,0,1,0,1,0,0,0,0,0
225375437,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225376449,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225377967,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225378473,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225378979,"Dist Partners",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225379991,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225381509,"Holographic Commerce",0,0,0,0,0,2,0,0,0,0,0,0,0,0
225381509,Online,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225382521,"Dist Partners",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225382521,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
225382521,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225383027,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225383027,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225383533,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225384039,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225384039,"Holographic Commerce",0,1,1,0,0,0,1,0,0,0,0,0,0,0
225384039,Retail,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225385051,"Holographic Commerce",0,0,0,0,0,3,0,0,0,0,0,0,0,0
225385557,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225386063,"Holographic Commerce",0,0,2,0,0,0,0,0,0,0,0,0,0,0
225387075,"Holographic Commerce",0,0,0,0,0,5,0,3,0,0,0,0,0,0
225387581,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225388087,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225388087,"Holographic Commerce",0,0,6,0,0,1,0,0,0,0,0,0,0,0
225388087,Retail,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225388593,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225389099,"Holographic Commerce",0,0,0,0,0,0,0,5,0,0,0,0,0,0
225389605,Online,0,1,2,1,2,1,0,0,0,0,0,2,2,3
225390111,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225391123,Retail,0,0,2,0,1,0,0,0,0,0,0,0,0,0
225391629,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225392135,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225392641,Retail,0,1,2,0,2,0,1,0,0,0,0,0,0,0
225393147,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225393653,"Holographic Commerce",0,1,0,0,0,0,1,0,1,0,0,0,0,0
225394159,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225394665,"Holographic Commerce",0,0,0,2,1,0,0,0,0,0,0,0,0,0
225394665,Retail,0,1,2,0,0,0,1,0,0,0,0,0,0,0
225395171,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225395677,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225397195,"Dist Partners",0,0,2,0,0,0,0,0,0,0,0,1,0,1
225398713,"Holographic Commerce",0,1,2,0,0,0,0,1,0,0,0,0,0,0
225399219,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225399725,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225400737,"Holographic Commerce",0,0,0,0,0,1,0,1,1,0,0,0,0,0
225401749,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225402255,"Holographic Commerce",0,0,0,2,0,0,0,0,0,0,0,0,0,0
225402255,Online,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225402255,Retail,0,0,2,0,0,0,0,0,0,0,0,0,0,0
225402761,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225403267,"Dist Partners",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225403267,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
225403773,Other,0,0,1,0,0,0,0,0,0,0,0,0,1,0
225404279,"Holographic Commerce",0,0,0,0,0,0,0,1,0,0,0,0,0,0
225404785,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225405291,"Holographic Commerce",0,0,0,0,0,2,1,0,0,0,0,0,0,0
225405291,Retail,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225405797,"Holographic Commerce",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225406303,"Holographic Commerce",0,0,0,0,0,1,0,0,0,0,0,0,0,0
225406809,"Dist Partners",0,0,0,0,0,0,0,2,0,0,0,0,0,0
225408833,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225409339,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225410857,"Holographic Commerce",0,0,0,1,1,0,0,0,0,0,0,0,0,0
225411363,"Holographic Commerce",0,0,0,0,1,0,0,0,0,0,0,0,0,0
225411869,"Holographic Commerce",0,1,0,0,1,0,0,0,0,0,0,0,0,0
225412375,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
225412881,"Holographic Commerce",0,1,2,0,0,0,0,0,0,0,0,0,0,0
225413387,"Dist Partners",0,0,1,1,0,0,0,0,0,0,0,0,0,0
225413893,"Holographic Commerce",0,0,1,0,0,0,0,0,0,0,0,0,0,0
225414399,"Holographic Commerce",0,1,0,0,0,0,0,0,0,0,0,0,0,0
225414905,"Dist Partners",0,0,0,1,0,0,0,0,0,0,0,0,0,0
